year,month,nino_t,nino_tminus1,nino_tminus2,nino_tplus1,nino_tplus2,nino_tplus3,nino_tplus4,nino_tplus5,nino_tplus6
2000,11,0.3457330415754924,0.3383947939262473,0.3995859213250518,-0.92,-0.73,-0.63,-0.48,-0.49,-0.34
1988,8,0.2582056892778994,0.11279826464208237,0.14699792960662533,-1.0,-1.9,-2.05,-1.96,-1.97,-1.47
1996,5,0.4354485776805252,0.3882863340563991,0.380952380952381,-0.44,-0.44,-0.22,-0.45,-0.44,-0.41
1969,9,0.6126914660831511,0.5249457700650759,0.46376811594202905,0.62,0.4,0.38,0.28,0.2,-0.14
1955,10,0.013129102844638973,0.18004338394793923,0.22774327122153215,-2.45,-2.03,-1.2,-0.99,-0.83,-0.97
1983,8,0.4595185995623633,0.46637744034707157,0.6190476190476191,-0.52,-1.16,-1.29,-1.03,-0.67,-0.19
1993,6,0.5951859956236324,0.6594360086767896,0.629399585921325,0.23,0.13,0.35,0.06,0.0,0.16
1955,1,0.3150984682713348,0.20173535791757047,0.2732919254658386,-0.95,-1.06,-1.22,-1.28,-1.18,-1.15
1973,8,0.1619256017505471,0.15618221258134485,0.2629399585921326,-1.66,-1.98,-2.37,-2.26,-2.09,-1.66
1997,8,0.9321663019693655,0.8286334056399133,0.7329192546583851,2.13,2.36,2.41,2.29,2.38,2.03
1991,10,0.7067833698030634,0.5813449023861171,0.6480331262939959,1.2,1.69,1.84,1.78,1.38,1.2
2002,11,0.8402625820568927,0.7613882863340564,0.7329192546583851,1.37,0.6,0.64,0.36,-0.14,-0.61
1956,7,0.28665207877461707,0.2906724511930585,0.34161490683229817,-1.17,-0.98,-0.97,-1.14,-0.89,-0.51
1973,6,0.26039387308533923,0.2798264642082429,0.3871635610766046,-1.54,-1.63,-1.66,-1.98,-2.37,-2.26
1950,4,0.1816192560175055,0.18221258134490237,0.15734989648033132,-1.75,-1.27,-1.01,-0.97,-0.98,-1.03
1981,3,0.3785557986870898,0.351409978308026,0.43271221532091103,-0.53,-0.57,-0.46,-0.64,-0.53,-0.19
1999,5,0.2669584245076587,0.24945770065075917,0.31055900621118016,-1.19,-1.17,-1.22,-1.09,-1.23,-1.58
1996,10,0.4223194748358863,0.3926247288503254,0.4616977225672878,-0.41,-0.64,-0.53,-0.37,-0.25,0.16
1969,12,0.6017505470459519,0.5770065075921909,0.6356107660455487,0.28,0.2,-0.14,-0.08,-0.3,-0.69
2005,7,0.4682713347921226,0.49891540130151846,0.5693581780538303,-0.05,-0.04,-0.06,-0.59,-0.92,-0.91
1981,10,0.4529540481400438,0.4490238611713666,0.3975155279503106,-0.41,-0.2,0.13,-0.17,0.13,0.21
1974,1,0.06126914660831517,0.0,0.016563146997929656,-1.66,-1.45,-1.36,-1.29,-1.2,-0.9
1958,3,0.7330415754923414,0.8134490238611713,0.8757763975155279,0.46,0.38,0.26,0.03,-0.01,-0.32
1996,8,0.4704595185995624,0.3947939262472885,0.4161490683229814,-0.45,-0.44,-0.41,-0.64,-0.53,-0.37
2004,4,0.5339168490153173,0.5162689804772235,0.5548654244306419,0.06,0.13,0.49,0.76,0.81,0.73
1970,8,0.24288840262582062,0.25596529284164854,0.36438923395445144,-1.07,-1.12,-1.13,-1.33,-1.73,-1.57
1956,2,0.3019693654266959,0.22993492407809107,0.08695652173913054,-0.83,-0.97,-0.8,-0.92,-1.06,-1.17
1991,5,0.575492341356674,0.5314533622559653,0.5134575569358178,0.52,0.76,0.68,0.42,0.86,1.2
1986,11,0.7396061269146609,0.665943600867679,0.6169772256728778,1.12,1.14,1.13,0.98,0.58,0.62
2003,6,0.45514223194748366,0.35791757049891537,0.4782608695652174,0.21,0.26,0.27,0.42,0.33,0.43
1992,12,0.4857768052516412,0.42950108459869846,0.4451345755693582,0.14,0.41,0.39,0.59,0.78,0.35
1953,10,0.5536105032822758,0.5531453362255966,0.5258799171842651,0.18,0.41,0.43,0.28,-0.38,-1.17
1989,6,0.3894967177242889,0.2993492407809111,0.28364389233954457,-0.57,-0.53,-0.3,-0.4,-0.45,-0.13
1950,9,0.30415754923413574,0.2798264642082429,0.2981366459627329,-1.03,-1.23,-1.31,-1.3,-1.04,-0.38
2008,4,0.3019693654266959,0.22776572668112793,0.16149068322981375,-0.84,-0.68,-0.3,-0.13,-0.25,-0.35
1952,2,0.5164113785557988,0.5184381778741866,0.5714285714285714,-0.11,-0.02,-0.14,-0.54,-0.76,-0.56
1993,4,0.6477024070021882,0.5748373101952278,0.5921325051759835,0.78,0.35,0.23,0.13,0.35,0.06
1963,1,0.34792122538293224,0.2885032537960954,0.31055900621118016,-0.53,-0.1,-0.03,-0.3,-0.11,0.49
1985,2,0.3610503282275712,0.23861171366594358,0.22981366459627334,-0.79,-1.18,-1.03,-0.91,-0.74,-0.56
1988,7,0.13785557986870906,0.11279826464208237,0.24844720496894412,-1.19,-1.0,-1.9,-2.05,-1.96,-1.97
1975,12,0.09628008752735234,0.13015184381778738,0.1283643892339545,-2.01,-1.26,-0.82,-0.93,-0.74,-0.38
1987,10,0.7899343544857769,0.8481561822125814,0.8322981366459627,1.07,0.94,0.9,0.28,0.1,-0.44
1975,2,0.3698030634573305,0.3926247288503254,0.3064182194616978,-1.09,-0.96,-1.13,-1.5,-1.39,-1.52
2009,6,0.5864332603938731,0.5032537960954447,0.4347826086956522,0.48,0.56,0.68,0.89,1.46,1.74
1960,3,0.4529540481400438,0.39045553145336226,0.44927536231884063,-0.33,-0.25,-0.49,-0.41,-0.15,-0.28
1989,10,0.43107221006564556,0.42516268980477223,0.3975155279503106,-0.45,-0.13,0.01,0.21,0.04,0.08
1958,11,0.5295404814004376,0.4316702819956616,0.44099378881987583,0.02,0.53,0.43,0.19,0.06,-0.23
1988,3,0.5404814004376368,0.5509761388286334,0.6935817805383023,-0.44,-1.25,-1.74,-1.74,-1.19,-1.0
1977,11,0.6236323851203501,0.6268980477223427,0.5900621118012422,0.7,0.62,0.25,-0.2,-0.7,-0.74
